signalNum,trialNum,sensorPos,sampleNum,sensorVal,subjectID,matchingCond,channel,name,time
254,17,FPZ,253,159.556,c,S2 match,38,co2c0000337,0.98828125
255,17,FPZ,254,161.021,c,S2 match,38,co2c0000337,0.9921875
256,17,FPZ,255,161.021,c,S2 match,38,co2c0000337,0.99609375
1,17,FC4,0,-2.36,c,S2 match,39,co2c0000337,0
2,17,FC4,1,-0.895,c,S2 match,39,co2c0000337,0.00390625
3,17,FC4,2,2.035,c,S2 match,39,co2c0000337,0.0078125
4,17,FC4,3,5.452,c,S2 match,39,co2c0000337,0.01171875
5,17,FC4,4,5.452,c,S2 match,39,co2c0000337,0.015625
6,17,FC4,5,3.011,c,S2 match,39,co2c0000337,0.01953125
7,17,FC4,6,0.081,c,S2 match,39,co2c0000337,0.0234375
8,17,FC4,7,-0.407,c,S2 match,39,co2c0000337,0.02734375
9,17,FC4,8,2.523,c,S2 match,39,co2c0000337,0.03125
10,17,FC4,9,4.476,c,S2 match,39,co2c0000337,0.03515625
11,17,FC4,10,3.011,c,S2 match,39,co2c0000337,0.0390625
12,17,FC4,11,0.081,c,S2 match,39,co2c0000337,0.04296875
13,17,FC4,12,-0.407,c,S2 match,39,co2c0000337,0.046875
14,17,FC4,13,3.499,c,S2 match,39,co2c0000337,0.05078125
15,17,FC4,14,7.894,c,S2 match,39,co2c0000337,0.0546875
16,17,FC4,15,7.894,c,S2 match,39,co2c0000337,0.05859375
17,17,FC4,16,2.523,c,S2 match,39,co2c0000337,0.0625
18,17,FC4,17,-5.29,c,S2 match,39,co2c0000337,0.06640625
19,17,FC4,18,-10.661,c,S2 match,39,co2c0000337,0.0703125
20,17,FC4,19,-11.149,c,S2 match,39,co2c0000337,0.07421875
21,17,FC4,20,-8.708,c,S2 match,39,co2c0000337,0.078125
22,17,FC4,21,-5.29,c,S2 match,39,co2c0000337,0.08203125
23,17,FC4,22,-4.313,c,S2 match,39,co2c0000337,0.0859375
24,17,FC4,23,-4.801,c,S2 match,39,co2c0000337,0.08984375
25,17,FC4,24,-6.266,c,S2 match,39,co2c0000337,0.09375
26,17,FC4,25,-5.778,c,S2 match,39,co2c0000337,0.09765625
27,17,FC4,26,-3.825,c,S2 match,39,co2c0000337,0.1015625
28,17,FC4,27,0.081,c,S2 match,39,co2c0000337,0.10546875
29,17,FC4,28,3.011,c,S2 match,39,co2c0000337,0.109375
30,17,FC4,29,5.452,c,S2 match,39,co2c0000337,0.11328125
31,17,FC4,30,5.941,c,S2 match,39,co2c0000337,0.1171875
32,17,FC4,31,4.476,c,S2 match,39,co2c0000337,0.12109375
33,17,FC4,32,0.081,c,S2 match,39,co2c0000337,0.125
34,17,FC4,33,-6.266,c,S2 match,39,co2c0000337,0.12890625
35,17,FC4,34,-11.149,c,S2 match,39,co2c0000337,0.1328125
36,17,FC4,35,-12.126,c,S2 match,39,co2c0000337,0.13671875
37,17,FC4,36,-7.731,c,S2 match,39,co2c0000337,0.140625
38,17,FC4,37,-1.872,c,S2 match,39,co2c0000337,0.14453125
39,17,FC4,38,0.57,c,S2 match,39,co2c0000337,0.1484375
40,17,FC4,39,-0.407,c,S2 match,39,co2c0000337,0.15234375
41,17,FC4,40,-2.848,c,S2 match,39,co2c0000337,0.15625
42,17,FC4,41,-2.36,c,S2 match,39,co2c0000337,0.16015625
43,17,FC4,42,1.058,c,S2 match,39,co2c0000337,0.1640625
44,17,FC4,43,4.964,c,S2 match,39,co2c0000337,0.16796875
45,17,FC4,44,6.429,c,S2 match,39,co2c0000337,0.171875
46,17,FC4,45,3.499,c,S2 match,39,co2c0000337,0.17578125
47,17,FC4,46,-1.872,c,S2 match,39,co2c0000337,0.1796875
48,17,FC4,47,-4.801,c,S2 match,39,co2c0000337,0.18359375
49,17,FC4,48,-2.36,c,S2 match,39,co2c0000337,0.1875
50,17,FC4,49,4.476,c,S2 match,39,co2c0000337,0.19140625
51,17,FC4,50,8.87,c,S2 match,39,co2c0000337,0.1953125
52,17,FC4,51,7.406,c,S2 match,39,co2c0000337,0.19921875
53,17,FC4,52,2.523,c,S2 match,39,co2c0000337,0.203125
54,17,FC4,53,0.081,c,S2 match,39,co2c0000337,0.20703125
55,17,FC4,54,3.011,c,S2 match,39,co2c0000337,0.2109375
56,17,FC4,55,8.87,c,S2 match,39,co2c0000337,0.21484375
57,17,FC4,56,10.335,c,S2 match,39,co2c0000337,0.21875
58,17,FC4,57,5.941,c,S2 match,39,co2c0000337,0.22265625
59,17,FC4,58,-2.36,c,S2 match,39,co2c0000337,0.2265625
60,17,FC4,59,-6.755,c,S2 match,39,co2c0000337,0.23046875
61,17,FC4,60,-5.29,c,S2 match,39,co2c0000337,0.234375
62,17,FC4,61,-0.407,c,S2 match,39,co2c0000337,0.23828125
63,17,FC4,62,3.011,c,S2 match,39,co2c0000337,0.2421875
64,17,FC4,63,2.035,c,S2 match,39,co2c0000337,0.24609375
65,17,FC4,64,-1.872,c,S2 match,39,co2c0000337,0.25
66,17,FC4,65,-3.825,c,S2 match,39,co2c0000337,0.25390625
67,17,FC4,66,-1.872,c,S2 match,39,co2c0000337,0.2578125
68,17,FC4,67,2.035,c,S2 match,39,co2c0000337,0.26171875
69,17,FC4,68,3.988,c,S2 match,39,co2c0000337,0.265625
70,17,FC4,69,3.499,c,S2 match,39,co2c0000337,0.26953125
71,17,FC4,70,2.523,c,S2 match,39,co2c0000337,0.2734375
72,17,FC4,71,2.035,c,S2 match,39,co2c0000337,0.27734375
73,17,FC4,72,0.57,c,S2 match,39,co2c0000337,0.28125
74,17,FC4,73,-2.848,c,S2 match,39,co2c0000337,0.28515625
75,17,FC4,74,-7.243,c,S2 match,39,co2c0000337,0.2890625
76,17,FC4,75,-10.173,c,S2 match,39,co2c0000337,0.29296875
77,17,FC4,76,-10.173,c,S2 match,39,co2c0000337,0.296875
78,17,FC4,77,-8.219,c,S2 match,39,co2c0000337,0.30078125
79,17,FC4,78,-7.243,c,S2 match,39,co2c0000337,0.3046875
80,17,FC4,79,-6.755,c,S2 match,39,co2c0000337,0.30859375
81,17,FC4,80,-4.313,c,S2 match,39,co2c0000337,0.3125
82,17,FC4,81,-1.383,c,S2 match,39,co2c0000337,0.31640625
83,17,FC4,82,1.058,c,S2 match,39,co2c0000337,0.3203125
84,17,FC4,83,0.081,c,S2 match,39,co2c0000337,0.32421875
85,17,FC4,84,-3.825,c,S2 match,39,co2c0000337,0.328125
86,17,FC4,85,-9.196,c,S2 match,39,co2c0000337,0.33203125
87,17,FC4,86,-12.614,c,S2 match,39,co2c0000337,0.3359375
88,17,FC4,87,-11.637,c,S2 match,39,co2c0000337,0.33984375
89,17,FC4,88,-8.219,c,S2 match,39,co2c0000337,0.34375
90,17,FC4,89,-3.825,c,S2 match,39,co2c0000337,0.34765625
91,17,FC4,90,-1.383,c,S2 match,39,co2c0000337,0.3515625
92,17,FC4,91,-0.895,c,S2 match,39,co2c0000337,0.35546875
93,17,FC4,92,-1.383,c,S2 match,39,co2c0000337,0.359375
94,17,FC4,93,-1.383,c,S2 match,39,co2c0000337,0.36328125
95,17,FC4,94,-0.407,c,S2 match,39,co2c0000337,0.3671875
96,17,FC4,95,0.57,c,S2 match,39,co2c0000337,0.37109375
97,17,FC4,96,-0.407,c,S2 match,39,co2c0000337,0.375
98,17,FC4,97,-3.337,c,S2 match,39,co2c0000337,0.37890625
99,17,FC4,98,-7.731,c,S2 match,39,co2c0000337,0.3828125
100,17,FC4,99,-9.684,c,S2 match,39,co2c0000337,0.38671875
101,17,FC4,100,-8.219,c,S2 match,39,co2c0000337,0.390625
102,17,FC4,101,-5.29,c,S2 match,39,co2c0000337,0.39453125
103,17,FC4,102,-3.337,c,S2 match,39,co2c0000337,0.3984375
104,17,FC4,103,-2.848,c,S2 match,39,co2c0000337,0.40234375
105,17,FC4,104,-3.337,c,S2 match,39,co2c0000337,0.40625
106,17,FC4,105,-2.36,c,S2 match,39,co2c0000337,0.41015625
107,17,FC4,106,-0.895,c,S2 match,39,co2c0000337,0.4140625
108,17,FC4,107,-0.895,c,S2 match,39,co2c0000337,0.41796875
109,17,FC4,108,-1.383,c,S2 match,39,co2c0000337,0.421875
110,17,FC4,109,-1.383,c,S2 match,39,co2c0000337,0.42578125
111,17,FC4,110,-0.407,c,S2 match,39,co2c0000337,0.4296875
112,17,FC4,111,-2.36,c,S2 match,39,co2c0000337,0.43359375
113,17,FC4,112,-7.243,c,S2 match,39,co2c0000337,0.4375
114,17,FC4,113,-11.149,c,S2 match,39,co2c0000337,0.44140625
115,17,FC4,114,-10.661,c,S2 match,39,co2c0000337,0.4453125
116,17,FC4,115,-6.755,c,S2 match,39,co2c0000337,0.44921875
117,17,FC4,116,-4.313,c,S2 match,39,co2c0000337,0.453125
118,17,FC4,117,-6.266,c,S2 match,39,co2c0000337,0.45703125
119,17,FC4,118,-9.684,c,S2 match,39,co2c0000337,0.4609375
120,17,FC4,119,-9.196,c,S2 match,39,co2c0000337,0.46484375
121,17,FC4,120,-3.337,c,S2 match,39,co2c0000337,0.46875
122,17,FC4,121,3.499,c,S2 match,39,co2c0000337,0.47265625
123,17,FC4,122,6.429,c,S2 match,39,co2c0000337,0.4765625
124,17,FC4,123,4.476,c,S2 match,39,co2c0000337,0.48046875
125,17,FC4,124,0.081,c,S2 match,39,co2c0000337,0.484375
126,17,FC4,125,-3.825,c,S2 match,39,co2c0000337,0.48828125
127,17,FC4,126,-5.778,c,S2 match,39,co2c0000337,0.4921875
128,17,FC4,127,-6.266,c,S2 match,39,co2c0000337,0.49609375
129,17,FC4,128,-6.266,c,S2 match,39,co2c0000337,0.5
130,17,FC4,129,-5.29,c,S2 match,39,co2c0000337,0.50390625
131,17,FC4,130,-3.825,c,S2 match,39,co2c0000337,0.5078125
132,17,FC4,131,-3.337,c,S2 match,39,co2c0000337,0.51171875
133,17,FC4,132,-4.801,c,S2 match,39,co2c0000337,0.515625
134,17,FC4,133,-5.29,c,S2 match,39,co2c0000337,0.51953125
135,17,FC4,134,-4.313,c,S2 match,39,co2c0000337,0.5234375
136,17,FC4,135,-0.895,c,S2 match,39,co2c0000337,0.52734375
137,17,FC4,136,2.035,c,S2 match,39,co2c0000337,0.53125
138,17,FC4,137,2.523,c,S2 match,39,co2c0000337,0.53515625
139,17,FC4,138,0.081,c,S2 match,39,co2c0000337,0.5390625
140,17,FC4,139,-3.337,c,S2 match,39,co2c0000337,0.54296875
141,17,FC4,140,-7.731,c,S2 match,39,co2c0000337,0.546875
142,17,FC4,141,-10.661,c,S2 match,39,co2c0000337,0.55078125
143,17,FC4,142,-11.637,c,S2 match,39,co2c0000337,0.5546875
144,17,FC4,143,-8.219,c,S2 match,39,co2c0000337,0.55859375
145,17,FC4,144,-2.36,c,S2 match,39,co2c0000337,0.5625
146,17,FC4,145,3.011,c,S2 match,39,co2c0000337,0.56640625
147,17,FC4,146,3.988,c,S2 match,39,co2c0000337,0.5703125
148,17,FC4,147,-0.895,c,S2 match,39,co2c0000337,0.57421875
149,17,FC4,148,-7.243,c,S2 match,39,co2c0000337,0.578125
150,17,FC4,149,-9.684,c,S2 match,39,co2c0000337,0.58203125
151,17,FC4,150,-4.801,c,S2 match,39,co2c0000337,0.5859375
152,17,FC4,151,2.523,c,S2 match,39,co2c0000337,0.58984375
153,17,FC4,152,6.429,c,S2 match,39,co2c0000337,0.59375
154,17,FC4,153,4.476,c,S2 match,39,co2c0000337,0.59765625
155,17,FC4,154,-0.895,c,S2 match,39,co2c0000337,0.6015625
156,17,FC4,155,-4.313,c,S2 match,39,co2c0000337,0.60546875
157,17,FC4,156,-1.872,c,S2 match,39,co2c0000337,0.609375
158,17,FC4,157,3.011,c,S2 match,39,co2c0000337,0.61328125
159,17,FC4,158,7.406,c,S2 match,39,co2c0000337,0.6171875
160,17,FC4,159,6.917,c,S2 match,39,co2c0000337,0.62109375
161,17,FC4,160,3.011,c,S2 match,39,co2c0000337,0.625
162,17,FC4,161,-0.895,c,S2 match,39,co2c0000337,0.62890625
163,17,FC4,162,-2.36,c,S2 match,39,co2c0000337,0.6328125
164,17,FC4,163,0.081,c,S2 match,39,co2c0000337,0.63671875
165,17,FC4,164,3.988,c,S2 match,39,co2c0000337,0.640625
166,17,FC4,165,7.894,c,S2 match,39,co2c0000337,0.64453125
167,17,FC4,166,10.824,c,S2 match,39,co2c0000337,0.6484375
168,17,FC4,167,11.8,c,S2 match,39,co2c0000337,0.65234375
169,17,FC4,168,9.359,c,S2 match,39,co2c0000337,0.65625
170,17,FC4,169,4.476,c,S2 match,39,co2c0000337,0.66015625
171,17,FC4,170,-0.407,c,S2 match,39,co2c0000337,0.6640625
172,17,FC4,171,-1.872,c,S2 match,39,co2c0000337,0.66796875
173,17,FC4,172,2.035,c,S2 match,39,co2c0000337,0.671875
174,17,FC4,173,7.894,c,S2 match,39,co2c0000337,0.67578125
175,17,FC4,174,10.824,c,S2 match,39,co2c0000337,0.6796875
176,17,FC4,175,7.894,c,S2 match,39,co2c0000337,0.68359375
177,17,FC4,176,3.011,c,S2 match,39,co2c0000337,0.6875
178,17,FC4,177,1.546,c,S2 match,39,co2c0000337,0.69140625
179,17,FC4,178,3.988,c,S2 match,39,co2c0000337,0.6953125
180,17,FC4,179,8.87,c,S2 match,39,co2c0000337,0.69921875
181,17,FC4,180,11.312,c,S2 match,39,co2c0000337,0.703125
182,17,FC4,181,10.335,c,S2 match,39,co2c0000337,0.70703125
183,17,FC4,182,7.406,c,S2 match,39,co2c0000337,0.7109375
184,17,FC4,183,5.452,c,S2 match,39,co2c0000337,0.71484375
185,17,FC4,184,4.476,c,S2 match,39,co2c0000337,0.71875
186,17,FC4,185,3.499,c,S2 match,39,co2c0000337,0.72265625
187,17,FC4,186,2.523,c,S2 match,39,co2c0000337,0.7265625
188,17,FC4,187,2.523,c,S2 match,39,co2c0000337,0.73046875
189,17,FC4,188,4.476,c,S2 match,39,co2c0000337,0.734375
190,17,FC4,189,6.917,c,S2 match,39,co2c0000337,0.73828125
191,17,FC4,190,8.382,c,S2 match,39,co2c0000337,0.7421875
192,17,FC4,191,6.917,c,S2 match,39,co2c0000337,0.74609375
193,17,FC4,192,3.499,c,S2 match,39,co2c0000337,0.75
194,17,FC4,193,1.546,c,S2 match,39,co2c0000337,0.75390625
195,17,FC4,194,3.499,c,S2 match,39,co2c0000337,0.7578125
196,17,FC4,195,8.382,c,S2 match,39,co2c0000337,0.76171875
197,17,FC4,196,12.288,c,S2 match,39,co2c0000337,0.765625
198,17,FC4,197,12.288,c,S2 match,39,co2c0000337,0.76953125
199,17,FC4,198,7.406,c,S2 match,39,co2c0000337,0.7734375
200,17,FC4,199,-0.407,c,S2 match,39,co2c0000337,0.77734375
201,17,FC4,200,-7.243,c,S2 match,39,co2c0000337,0.78125
202,17,FC4,201,-10.173,c,S2 match,39,co2c0000337,0.78515625
203,17,FC4,202,-7.731,c,S2 match,39,co2c0000337,0.7890625
204,17,FC4,203,-2.36,c,S2 match,39,co2c0000337,0.79296875
205,17,FC4,204,1.546,c,S2 match,39,co2c0000337,0.796875
206,17,FC4,205,2.523,c,S2 match,39,co2c0000337,0.80078125
207,17,FC4,206,1.546,c,S2 match,39,co2c0000337,0.8046875
208,17,FC4,207,1.058,c,S2 match,39,co2c0000337,0.80859375
209,17,FC4,208,3.011,c,S2 match,39,co2c0000337,0.8125
210,17,FC4,209,4.476,c,S2 match,39,co2c0000337,0.81640625
211,17,FC4,210,3.011,c,S2 match,39,co2c0000337,0.8203125
212,17,FC4,211,0.57,c,S2 match,39,co2c0000337,0.82421875
213,17,FC4,212,0.57,c,S2 match,39,co2c0000337,0.828125
214,17,FC4,213,3.011,c,S2 match,39,co2c0000337,0.83203125
215,17,FC4,214,4.964,c,S2 match,39,co2c0000337,0.8359375
216,17,FC4,215,2.035,c,S2 match,39,co2c0000337,0.83984375
217,17,FC4,216,-3.825,c,S2 match,39,co2c0000337,0.84375
218,17,FC4,217,-8.219,c,S2 match,39,co2c0000337,0.84765625
219,17,FC4,218,-6.266,c,S2 match,39,co2c0000337,0.8515625
220,17,FC4,219,0.081,c,S2 match,39,co2c0000337,0.85546875
221,17,FC4,220,4.476,c,S2 match,39,co2c0000337,0.859375
222,17,FC4,221,3.499,c,S2 match,39,co2c0000337,0.86328125
223,17,FC4,222,-1.383,c,S2 match,39,co2c0000337,0.8671875
224,17,FC4,223,-4.801,c,S2 match,39,co2c0000337,0.87109375
225,17,FC4,224,-4.313,c,S2 match,39,co2c0000337,0.875
226,17,FC4,225,-0.895,c,S2 match,39,co2c0000337,0.87890625
227,17,FC4,226,0.57,c,S2 match,39,co2c0000337,0.8828125
228,17,FC4,227,-2.848,c,S2 match,39,co2c0000337,0.88671875
229,17,FC4,228,-6.755,c,S2 match,39,co2c0000337,0.890625
230,17,FC4,229,-6.266,c,S2 match,39,co2c0000337,0.89453125
231,17,FC4,230,-0.895,c,S2 match,39,co2c0000337,0.8984375
232,17,FC4,231,3.988,c,S2 match,39,co2c0000337,0.90234375
233,17,FC4,232,3.988,c,S2 match,39,co2c0000337,0.90625
234,17,FC4,233,0.081,c,S2 match,39,co2c0000337,0.91015625
235,17,FC4,234,-2.848,c,S2 match,39,co2c0000337,0.9140625
236,17,FC4,235,-1.383,c,S2 match,39,co2c0000337,0.91796875
237,17,FC4,236,3.499,c,S2 match,39,co2c0000337,0.921875
238,17,FC4,237,6.429,c,S2 match,39,co2c0000337,0.92578125
239,17,FC4,238,6.429,c,S2 match,39,co2c0000337,0.9296875
240,17,FC4,239,5.941,c,S2 match,39,co2c0000337,0.93359375
241,17,FC4,240,7.894,c,S2 match,39,co2c0000337,0.9375
242,17,FC4,241,10.335,c,S2 match,39,co2c0000337,0.94140625
243,17,FC4,242,11.8,c,S2 match,39,co2c0000337,0.9453125
244,17,FC4,243,10.824,c,S2 match,39,co2c0000337,0.94921875
245,17,FC4,244,11.312,c,S2 match,39,co2c0000337,0.953125
246,17,FC4,245,16.195,c,S2 match,39,co2c0000337,0.95703125
247,17,FC4,246,21.077,c,S2 match,39,co2c0000337,0.9609375
248,17,FC4,247,21.566,c,S2 match,39,co2c0000337,0.96484375
249,17,FC4,248,17.171,c,S2 match,39,co2c0000337,0.96875
250,17,FC4,249,11.8,c,S2 match,39,co2c0000337,0.97265625
251,17,FC4,250,10.335,c,S2 match,39,co2c0000337,0.9765625
252,17,FC4,251,13.265,c,S2 match,39,co2c0000337,0.98046875
253,17,FC4,252,17.66,c,S2 match,39,co2c0000337,0.984375
254,17,FC4,253,20.101,c,S2 match,39,co2c0000337,0.98828125
255,17,FC4,254,20.101,c,S2 match,39,co2c0000337,0.9921875
256,17,FC4,255,18.148,c,S2 match,39,co2c0000337,0.99609375
1,17,FC3,0,8.433,c,S2 match,40,co2c0000337,0
2,17,FC3,1,5.503,c,S2 match,40,co2c0000337,0.00390625
3,17,FC3,2,1.597,c,S2 match,40,co2c0000337,0.0078125
4,17,FC3,3,-0.356,c,S2 match,40,co2c0000337,0.01171875
5,17,FC3,4,-0.356,c,S2 match,40,co2c0000337,0.015625
6,17,FC3,5,1.597,c,S2 match,40,co2c0000337,0.01953125
7,17,FC3,6,3.062,c,S2 match,40,co2c0000337,0.0234375
8,17,FC3,7,2.574,c,S2 match,40,co2c0000337,0.02734375
9,17,FC3,8,0.621,c,S2 match,40,co2c0000337,0.03125
10,17,FC3,9,-0.844,c,S2 match,40,co2c0000337,0.03515625
11,17,FC3,10,-0.356,c,S2 match,40,co2c0000337,0.0390625
12,17,FC3,11,1.109,c,S2 match,40,co2c0000337,0.04296875
13,17,FC3,12,2.574,c,S2 match,40,co2c0000337,0.046875
14,17,FC3,13,4.527,c,S2 match,40,co2c0000337,0.05078125
15,17,FC3,14,5.503,c,S2 match,40,co2c0000337,0.0546875
16,17,FC3,15,5.503,c,S2 match,40,co2c0000337,0.05859375
17,17,FC3,16,5.015,c,S2 match,40,co2c0000337,0.0625
18,17,FC3,17,3.55,c,S2 match,40,co2c0000337,0.06640625
19,17,FC3,18,3.062,c,S2 match,40,co2c0000337,0.0703125
20,17,FC3,19,2.574,c,S2 match,40,co2c0000337,0.07421875
21,17,FC3,20,2.574,c,S2 match,40,co2c0000337,0.078125
22,17,FC3,21,2.574,c,S2 match,40,co2c0000337,0.08203125
23,17,FC3,22,0.621,c,S2 match,40,co2c0000337,0.0859375
24,17,FC3,23,-2.309,c,S2 match,40,co2c0000337,0.08984375
25,17,FC3,24,-4.751,c,S2 match,40,co2c0000337,0.09375
26,17,FC3,25,-5.727,c,S2 match,40,co2c0000337,0.09765625
27,17,FC3,26,-5.727,c,S2 match,40,co2c0000337,0.1015625
28,17,FC3,27,-4.751,c,S2 match,40,co2c0000337,0.10546875
29,17,FC3,28,-4.751,c,S2 match,40,co2c0000337,0.109375
30,17,FC3,29,-4.262,c,S2 match,40,co2c0000337,0.11328125
31,17,FC3,30,-3.286,c,S2 match,40,co2c0000337,0.1171875
32,17,FC3,31,-0.356,c,S2 match,40,co2c0000337,0.12109375
33,17,FC3,32,3.062,c,S2 match,40,co2c0000337,0.125
34,17,FC3,33,4.527,c,S2 match,40,co2c0000337,0.12890625
35,17,FC3,34,3.062,c,S2 match,40,co2c0000337,0.1328125
36,17,FC3,35,-0.356,c,S2 match,40,co2c0000337,0.13671875
37,17,FC3,36,-2.797,c,S2 match,40,co2c0000337,0.140625
38,17,FC3,37,-1.821,c,S2 match,40,co2c0000337,0.14453125
39,17,FC3,38,2.085,c,S2 match,40,co2c0000337,0.1484375
40,17,FC3,39,6.48,c,S2 match,40,co2c0000337,0.15234375
41,17,FC3,40,7.456,c,S2 match,40,co2c0000337,0.15625
42,17,FC3,41,5.015,c,S2 match,40,co2c0000337,0.16015625
43,17,FC3,42,1.597,c,S2 match,40,co2c0000337,0.1640625
44,17,FC3,43,-0.356,c,S2 match,40,co2c0000337,0.16796875
45,17,FC3,44,-0.356,c,S2 match,40,co2c0000337,0.171875
46,17,FC3,45,1.109,c,S2 match,40,co2c0000337,0.17578125
47,17,FC3,46,2.085,c,S2 match,40,co2c0000337,0.1796875
48,17,FC3,47,1.597,c,S2 match,40,co2c0000337,0.18359375
49,17,FC3,48,0.621,c,S2 match,40,co2c0000337,0.1875
50,17,FC3,49,-0.356,c,S2 match,40,co2c0000337,0.19140625
51,17,FC3,50,0.132,c,S2 match,40,co2c0000337,0.1953125
52,17,FC3,51,1.109,c,S2 match,40,co2c0000337,0.19921875
53,17,FC3,52,2.085,c,S2 match,40,co2c0000337,0.203125
54,17,FC3,53,2.574,c,S2 match,40,co2c0000337,0.20703125
55,17,FC3,54,1.597,c,S2 match,40,co2c0000337,0.2109375
56,17,FC3,55,-0.844,c,S2 match,40,co2c0000337,0.21484375
57,17,FC3,56,-3.286,c,S2 match,40,co2c0000337,0.21875
58,17,FC3,57,-3.774,c,S2 match,40,co2c0000337,0.22265625
59,17,FC3,58,-1.333,c,S2 match,40,co2c0000337,0.2265625
60,17,FC3,59,3.062,c,S2 match,40,co2c0000337,0.23046875
61,17,FC3,60,6.968,c,S2 match,40,co2c0000337,0.234375
62,17,FC3,61,8.921,c,S2 match,40,co2c0000337,0.23828125
63,17,FC3,62,8.433,c,S2 match,40,co2c0000337,0.2421875
64,17,FC3,63,7.456,c,S2 match,40,co2c0000337,0.24609375
65,17,FC3,64,7.945,c,S2 match,40,co2c0000337,0.25
66,17,FC3,65,9.41,c,S2 match,40,co2c0000337,0.25390625
67,17,FC3,66,10.386,c,S2 match,40,co2c0000337,0.2578125
68,17,FC3,67,10.386,c,S2 match,40,co2c0000337,0.26171875
69,17,FC3,68,7.945,c,S2 match,40,co2c0000337,0.265625
70,17,FC3,69,4.527,c,S2 match,40,co2c0000337,0.26953125
71,17,FC3,70,3.062,c,S2 match,40,co2c0000337,0.2734375
72,17,FC3,71,3.062,c,S2 match,40,co2c0000337,0.27734375
73,17,FC3,72,4.038,c,S2 match,40,co2c0000337,0.28125
74,17,FC3,73,4.038,c,S2 match,40,co2c0000337,0.28515625
75,17,FC3,74,2.085,c,S2 match,40,co2c0000337,0.2890625
76,17,FC3,75,-0.844,c,S2 match,40,co2c0000337,0.29296875
77,17,FC3,76,-2.797,c,S2 match,40,co2c0000337,0.296875
78,17,FC3,77,-2.797,c,S2 match,40,co2c0000337,0.30078125
79,17,FC3,78,-0.844,c,S2 match,40,co2c0000337,0.3046875
80,17,FC3,79,1.109,c,S2 match,40,co2c0000337,0.30859375
81,17,FC3,80,0.621,c,S2 match,40,co2c0000337,0.3125
82,17,FC3,81,-0.844,c,S2 match,40,co2c0000337,0.31640625
83,17,FC3,82,-1.821,c,S2 match,40,co2c0000337,0.3203125
84,17,FC3,83,-0.356,c,S2 match,40,co2c0000337,0.32421875
85,17,FC3,84,2.574,c,S2 match,40,co2c0000337,0.328125
86,17,FC3,85,5.015,c,S2 match,40,co2c0000337,0.33203125
87,17,FC3,86,5.015,c,S2 match,40,co2c0000337,0.3359375
88,17,FC3,87,3.55,c,S2 match,40,co2c0000337,0.33984375
89,17,FC3,88,1.597,c,S2 match,40,co2c0000337,0.34375
90,17,FC3,89,1.597,c,S2 match,40,co2c0000337,0.34765625
91,17,FC3,90,2.085,c,S2 match,40,co2c0000337,0.3515625
92,17,FC3,91,2.085,c,S2 match,40,co2c0000337,0.35546875
93,17,FC3,92,1.109,c,S2 match,40,co2c0000337,0.359375
94,17,FC3,93,0.132,c,S2 match,40,co2c0000337,0.36328125
95,17,FC3,94,-0.356,c,S2 match,40,co2c0000337,0.3671875
96,17,FC3,95,0.621,c,S2 match,40,co2c0000337,0.37109375
97,17,FC3,96,1.109,c,S2 match,40,co2c0000337,0.375
98,17,FC3,97,1.597,c,S2 match,40,co2c0000337,0.37890625
99,17,FC3,98,1.597,c,S2 match,40,co2c0000337,0.3828125
100,17,FC3,99,1.597,c,S2 match,40,co2c0000337,0.38671875
101,17,FC3,100,1.597,c,S2 match,40,co2c0000337,0.390625
102,17,FC3,101,0.132,c,S2 match,40,co2c0000337,0.39453125
103,17,FC3,102,-2.309,c,S2 match,40,co2c0000337,0.3984375
104,17,FC3,103,-4.751,c,S2 match,40,co2c0000337,0.40234375
105,17,FC3,104,-5.239,c,S2 match,40,co2c0000337,0.40625
106,17,FC3,105,-2.309,c,S2 match,40,co2c0000337,0.41015625
107,17,FC3,106,1.597,c,S2 match,40,co2c0000337,0.4140625
108,17,FC3,107,4.527,c,S2 match,40,co2c0000337,0.41796875
109,17,FC3,108,4.527,c,S2 match,40,co2c0000337,0.421875
110,17,FC3,109,2.085,c,S2 match,40,co2c0000337,0.42578125
111,17,FC3,110,0.621,c,S2 match,40,co2c0000337,0.4296875
112,17,FC3,111,0.132,c,S2 match,40,co2c0000337,0.43359375
113,17,FC3,112,2.085,c,S2 match,40,co2c0000337,0.4375
114,17,FC3,113,4.038,c,S2 match,40,co2c0000337,0.44140625
115,17,FC3,114,5.015,c,S2 match,40,co2c0000337,0.4453125
116,17,FC3,115,5.015,c,S2 match,40,co2c0000337,0.44921875
117,17,FC3,116,4.527,c,S2 match,40,co2c0000337,0.453125
118,17,FC3,117,4.038,c,S2 match,40,co2c0000337,0.45703125
119,17,FC3,118,4.527,c,S2 match,40,co2c0000337,0.4609375
120,17,FC3,119,4.038,c,S2 match,40,co2c0000337,0.46484375
121,17,FC3,120,3.55,c,S2 match,40,co2c0000337,0.46875
122,17,FC3,121,2.574,c,S2 match,40,co2c0000337,0.47265625
123,17,FC3,122,0.621,c,S2 match,40,co2c0000337,0.4765625
124,17,FC3,123,-1.333,c,S2 match,40,co2c0000337,0.48046875
125,17,FC3,124,-3.774,c,S2 match,40,co2c0000337,0.484375
126,17,FC3,125,-4.751,c,S2 match,40,co2c0000337,0.48828125
127,17,FC3,126,-3.286,c,S2 match,40,co2c0000337,0.4921875
